idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
23978,-9.321,-10.637,0.114,0.134,-0.023,-10.895,-11.330,-9.613,-458.430,2.023,1.843
23979,-9.211,-15.571,0.112,0.131,-0.022,-11.011,-9.956,-6.866,-448.570,2.992,1.601
23980,-9.101,-17.874,0.109,0.129,-0.023,-11.124,-9.270,-13.733,-438.606,3.470,1.472
23981,-8.882,-9.430,0.105,0.126,-0.024,-11.234,-11.673,-16.479,-428.538,1.849,1.810
23982,-8.663,-7.128,0.102,0.123,-0.024,-11.342,-12.360,-12.360,-418.370,1.411,1.869
23983,-8.334,-12.172,0.101,0.120,-0.022,-11.448,-10.986,-1.373,-408.104,2.432,1.598
23984,-8.115,-12.062,0.098,0.117,-0.022,-11.551,-10.986,-13.733,-397.742,2.432,1.556
23985,-7.786,-17.984,0.095,0.114,-0.022,-11.651,-9.270,-9.613,-387.286,3.657,1.260
23986,-7.566,-24.124,0.094,0.111,-0.020,-11.749,-7.553,-5.493,-376.738,4.947,0.997
23987,-7.237,-9.759,0.090,0.108,-0.022,-11.844,-11.673,-17.853,-366.101,2.017,1.474
23988,-6.908,-12.062,0.087,0.105,-0.022,-11.936,-10.986,-10.986,-355.377,2.513,1.325
23989,-6.689,-12.172,0.084,0.102,-0.021,-12.026,-10.986,-9.613,-344.569,2.555,1.283
23990,-6.689,-4.935,0.081,0.099,-0.021,-12.113,-13.046,-13.733,-333.678,1.043,1.523
23991,-6.579,-12.062,0.079,0.096,-0.021,-12.197,-10.986,-9.613,-322.707,2.568,1.262
23992,-6.250,-4.606,0.074,0.093,-0.023,-12.279,-13.046,-19.226,-311.659,0.987,1.423
23993,-6.031,-5.812,0.072,0.090,-0.022,-12.358,-12.703,-8.240,-300.536,1.254,1.337
23994,-5.592,-4.386,0.068,0.087,-0.022,-12.434,-13.046,-15.106,-289.340,0.952,1.273
23995,-5.263,-6.908,0.066,0.084,-0.021,-12.507,-12.360,-6.866,-278.074,1.508,1.135
23996,-4.825,-13.817,0.064,0.081,-0.021,-12.578,-10.300,-10.986,-266.740,3.033,0.867
23997,-4.496,-7.676,0.060,0.078,-0.021,-12.645,-12.016,-15.106,-255.342,1.694,0.943
23998,-4.167,-12.281,0.057,0.075,-0.020,-12.710,-10.643,-9.613,-243.880,2.724,0.774
23999,-3.838,-9.979,0.055,0.071,-0.020,-12.772,-11.330,-9.613,-232.358,2.224,0.759
24000,-3.619,-4.935,0.051,0.068,-0.021,-12.831,-12.703,-16.479,-220.779,1.105,0.802
24001,-3.290,-9.540,0.048,0.065,-0.020,-12.887,-11.330,-9.613,-209.145,2.146,0.651
24002,-2.961,-10.637,0.046,0.062,-0.019,-12.940,-10.986,-8.240,-197.458,2.402,0.568
24003,-2.741,-0.768,0.041,0.059,-0.021,-12.991,-13.733,-20.599,-185.722,0.174,0.657
24004,-2.522,-8.992,0.039,0.055,-0.019,-13.038,-11.330,-6.866,-173.938,2.046,0.499
24005,-2.303,-6.470,0.036,0.052,-0.019,-13.083,-12.016,-12.360,-162.110,1.477,0.483
24006,-1.974,2.083,0.032,0.049,-0.020,-13.124,-14.420,-17.853,-150.239,-0.477,0.497
24007,-1.754,-9.430,0.030,0.045,-0.019,-13.163,-10.986,-6.866,-138.330,2.166,0.336
24008,-1.535,-3.290,0.027,0.042,-0.019,-13.198,-12.703,-13.733,-126.383,0.758,0.340
24009,-1.316,6.689,0.021,0.039,-0.021,-13.231,-15.450,-23.346,-114.403,-1.545,0.355
24010,-1.097,-4.935,0.020,0.036,-0.019,-13.261,-12.016,-4.120,-102.392,1.142,0.230
24011,-0.877,8.444,0.014,0.032,-0.021,-13.287,-15.793,-21.973,-90.352,-1.958,0.242
24012,-0.658,0.219,0.013,0.029,-0.019,-13.311,-13.390,-4.120,-78.286,-0.051,0.154
24013,-0.548,-1.316,0.008,0.026,-0.021,-13.331,-12.703,-20.599,-66.196,0.306,0.122
24014,-0.329,8.334,0.004,0.022,-0.021,-13.349,-15.450,-15.106,-54.087,-1.942,0.089
24015,-0.329,0.439,0.001,0.019,-0.021,-13.363,-13.046,-12.360,-41.960,-0.102,0.075
24016,-0.219,5.373,-0.001,0.016,-0.020,-13.375,-14.420,-9.613,-29.817,-1.254,0.055
24017,-0.110,3.619,-0.005,0.012,-0.021,-13.383,-13.733,-17.853,-17.663,-0.845,0.026
24018,-0.110,1.535,-0.009,0.009,-0.021,-13.389,-13.046,-12.360,-5.499,-0.359,0.025
24019,-0.110,-1.645,-0.011,0.006,-0.020,-13.391,-12.016,-8.240,6.672,0.384,0.023
24020,0.000,4.715,-0.015,0.002,-0.020,-13.391,-13.733,-16.479,18.847,-1.102,-0.000
24021,0.000,0.329,-0.018,-0.001,-0.020,-13.387,-12.360,-12.360,31.023,-0.077,-0.000
24022,0.000,11.843,-0.024,-0.005,-0.023,-13.380,-15.450,-24.719,43.197,-2.766,-0.000
24023,-0.110,8.334,-0.025,-0.008,-0.021,-13.370,-14.420,-4.120,55.367,-1.945,0.028
24024,-0.110,8.992,-0.029,-0.011,-0.021,-13.358,-14.420,-16.479,67.530,-2.096,0.028
24025,-0.110,13.049,-0.033,-0.015,-0.022,-13.342,-15.450,-16.479,79.683,-3.039,0.030
24026,-0.219,2.961,-0.036,-0.018,-0.022,-13.323,-12.360,-12.360,91.823,-0.688,0.047
24027,-0.219,11.624,-0.040,-0.021,-0.022,-13.301,-14.763,-13.733,103.948,-2.698,0.057
24028,-0.329,3.728,-0.042,-0.025,-0.020,-13.276,-12.360,-6.866,116.055,-0.864,0.071
24029,-0.329,8.005,-0.047,-0.028,-0.022,-13.248,-13.390,-20.599,128.140,-1.851,0.077
24030,-0.329,13.378,-0.051,-0.031,-0.023,-13.217,-14.763,-17.853,140.202,-3.086,0.085
24031,-0.439,6.579,-0.053,-0.034,-0.021,-13.183,-12.703,-5.493,152.237,-1.514,0.097
24032,-0.548,13.049,-0.056,-0.038,-0.022,-13.146,-14.420,-13.733,164.243,-2.994,0.138
24033,-0.658,7.676,-0.059,-0.041,-0.022,-13.106,-12.703,-13.733,176.217,-1.756,0.146
24034,-0.658,7.237,-0.064,-0.044,-0.022,-13.063,-12.360,-16.479,188.156,-1.650,0.142
24035,-0.658,23.466,-0.069,-0.048,-0.025,-13.017,-16.823,-23.346,200.057,-5.331,0.193
24036,-0.658,17.874,-0.071,-0.051,-0.024,-12.968,-15.106,-6.866,211.918,-4.045,0.173
24037,-0.658,19.738,-0.075,-0.054,-0.024,-12.916,-15.450,-15.106,223.736,-4.449,0.177
24038,-0.658,13.159,-0.077,-0.057,-0.023,-12.861,-13.390,-8.240,235.508,-2.954,0.154
24039,-0.658,9.321,-0.081,-0.060,-0.024,-12.803,-12.016,-17.853,247.232,-2.083,0.138
24040,-0.439,15.790,-0.085,-0.064,-0.024,-12.742,-13.733,-13.733,258.904,-3.512,0.105
24041,-0.329,10.308,-0.087,-0.067,-0.023,-12.678,-12.016,-8.240,270.522,-2.281,0.069
24042,-0.219,21.822,-0.092,-0.070,-0.025,-12.612,-15.106,-20.599,282.083,-4.803,0.058
24043,-0.110,15.352,-0.094,-0.073,-0.024,-12.542,-13.046,-9.613,293.585,-3.361,0.025
24044,-0.219,12.281,-0.097,-0.076,-0.024,-12.470,-12.016,-9.613,305.024,-2.673,0.046
24045,-0.110,17.655,-0.100,-0.079,-0.024,-12.394,-13.390,-13.733,316.399,-3.819,0.026
24046,0.000,13.817,-0.104,-0.082,-0.025,-12.316,-12.016,-15.106,327.707,-2.970,-0.000
24047,0.219,11.843,-0.106,-0.086,-0.023,-12.235,-11.330,-6.866,338.944,-2.529,-0.043
24048,0.439,19.848,-0.110,-0.089,-0.025,-12.151,-13.390,-17.853,350.108,-4.209,-0.103
24049,0.658,18.093,-0.113,-0.092,-0.024,-12.065,-12.703,-10.986,361.197,-3.810,-0.146
24050,0.877,12.720,-0.115,-0.095,-0.023,-11.975,-10.986,-8.240,372.209,-2.659,-0.168
24051,0.877,21.822,-0.119,-0.098,-0.025,-11.883,-13.390,-16.479,383.139,-4.526,-0.205
24052,0.987,11.733,-0.121,-0.101,-0.023,-11.788,-10.300,-5.493,393.986,-2.414,-0.177
24053,1.206,20.944,-0.126,-0.103,-0.025,-11.691,-12.703,-20.599,404.748,-4.274,-0.267
24054,1.535,17.874,-0.127,-0.106,-0.023,-11.591,-11.673,-4.120,415.421,-3.616,-0.313
24055,1.645,15.133,-0.130,-0.109,-0.023,-11.488,-10.643,-12.360,426.003,-3.034,-0.306
24056,1.754,19.299,-0.132,-0.112,-0.023,-11.382,-11.673,-9.613,436.492,-3.834,-0.357
24057,2.083,14.255,-0.136,-0.115,-0.023,-11.274,-9.956,-13.733,446.885,-2.805,-0.362
24058,2.193,20.835,-0.138,-0.118,-0.023,-11.163,-11.673,-10.986,457.180,-4.059,-0.447
24059,2.412,15.462,-0.140,-0.121,-0.022,-11.049,-9.956,-5.493,467.374,-2.982,-0.419
24060,2.632,22.260,-0.144,-0.123,-0.023,-10.933,-11.673,-16.479,477.465,-4.248,-0.536
24061,2.851,15.790,-0.145,-0.126,-0.022,-10.815,-9.613,-5.493,487.450,-2.981,-0.478
24062,2.961,11.624,-0.147,-0.129,-0.021,-10.694,-8.240,-5.493,497.327,-2.169,-0.426
24063,3.180,15.790,-0.149,-0.131,-0.020,-10.570,-9.270,-9.613,507.094,-2.913,-0.514
24064,3.399,11.953,-0.152,-0.134,-0.020,-10.444,-7.896,-10.986,516.748,-2.179,-0.468
24065,3.619,12.501,-0.153,-0.137,-0.019,-10.316,-7.896,-5.493,526.286,-2.251,-0.499
24066,3.728,20.396,-0.157,-0.139,-0.020,-10.185,-9.956,-13.733,535.708,-3.626,-0.648
24067,3.509,19.957,-0.159,-0.142,-0.019,-10.052,-9.613,-8.240,545.010,-3.501,-0.589
24068,3.509,18.313,-0.161,-0.144,-0.019,-9.917,-8.926,-8.240,554.189,-3.169,-0.547
24069,3.509,21.383,-0.163,-0.147,-0.019,-9.779,-9.613,-8.240,563.245,-3.649,-0.589
24070,3.728,13.707,-0.164,-0.149,-0.017,-9.639,-7.210,-4.120,572.174,-2.306,-0.469
24071,3.948,23.028,-0.168,-0.151,-0.019,-9.496,-9.613,-17.853,580.975,-3.817,-0.662
24072,4.167,20.067,-0.169,-0.154,-0.018,-9.352,-8.583,-4.120,589.645,-3.275,-0.624
24073,4.386,19.628,-0.171,-0.156,-0.017,-9.205,-8.240,-6.866,598.183,-3.154,-0.631
24074,4.606,25.111,-0.173,-0.158,-0.017,-9.056,-9.613,-9.613,606.585,-3.969,-0.773
24075,4.825,12.720,-0.174,-0.161,-0.016,-8.905,-5.836,-2.747,614.851,-1.977,-0.491
24076,5.044,13.378,-0.175,-0.163,-0.014,-8.752,-5.836,-4.120,622.977,-2.044,-0.514
24077,5.373,18.971,-0.178,-0.165,-0.015,-8.597,-7.210,-12.360,630.963,-2.847,-0.676
24078,5.592,13.707,-0.179,-0.167,-0.014,-8.440,-5.493,-2.747,638.805,-2.019,-0.536
24079,5.592,21.602,-0.182,-0.169,-0.014,-8.281,-7.553,-10.986,646.503,-3.122,-0.737
24080,5.483,22.260,-0.183,-0.171,-0.013,-8.120,-7.553,-4.120,654.054,-3.155,-0.723
24081,5.483,19.519,-0.185,-0.173,-0.013,-7.957,-6.523,-8.240,661.456,-2.711,-0.624
24082,5.263,21.383,-0.186,-0.175,-0.012,-7.793,-6.866,-4.120,668.708,-2.908,-0.631
24083,5.483,14.913,-0.186,-0.177,-0.011,-7.626,-4.807,-2.747,675.807,-1.985,-0.460
24084,5.702,11.953,-0.186,-0.179,-0.009,-7.458,-3.777,-0.000,682.752,-1.556,-0.376
24085,6.031,12.830,-0.188,-0.181,-0.009,-7.288,-3.777,-8.240,689.541,-1.632,-0.398
24086,6.141,15.900,-0.190,-0.183,-0.009,-7.116,-4.463,-6.866,696.173,-1.975,-0.478
24087,6.141,14.146,-0.190,-0.185,-0.007,-6.942,-3.777,0.000,702.645,-1.714,-0.405
24088,5.921,21.931,-0.192,-0.186,-0.008,-6.767,-5.836,-8.240,708.957,-2.590,-0.603
24089,5.592,19.190,-0.193,-0.188,-0.007,-6.590,-4.807,-4.120,715.106,-2.207,-0.469
24090,5.592,13.817,-0.193,-0.190,-0.005,-6.412,-3.090,-0.000,721.090,-1.546,-0.302
24091,5.592,18.093,-0.194,-0.191,-0.005,-6.232,-4.120,-4.120,726.910,-1.968,-0.402
24092,5.702,15.352,-0.195,-0.193,-0.004,-6.051,-3.090,-4.120,732.562,-1.621,-0.308
24093,5.812,19.738,-0.197,-0.194,-0.005,-5.869,-4.120,-8.240,738.045,-2.022,-0.418
24094,5.921,20.286,-0.197,-0.196,-0.003,-5.685,-4.120,0.000,743.359,-2.013,-0.426
24095,5.812,23.466,-0.199,-0.197,-0.004,-5.499,-4.807,-6.866,748.501,-2.252,-0.488
24096,5.812,16.887,-0.198,-0.198,-0.001,-5.312,-2.747,4.120,753.470,-1.566,-0.279
24097,5.921,17.764,-0.200,-0.200,-0.002,-5.125,-2.747,-8.240,758.266,-1.589,-0.284
24098,6.141,18.422,-0.200,-0.201,-0.001,-4.935,-2.747,-0.000,762.886,-1.587,-0.294
24099,6.579,13.159,-0.200,-0.202,0.001,-4.745,-1.030,-0.000,767.329,-1.090,-0.118
24100,6.799,19.738,-0.201,-0.203,0.001,-4.554,-2.747,-2.747,771.595,-1.569,-0.326
24101,6.689,10.966,-0.201,-0.204,0.002,-4.361,0.000,-0.000,775.682,-0.835,0.000
24102,6.579,17.545,-0.202,-0.205,0.002,-4.168,-1.717,-4.120,779.589,-1.276,-0.197
24103,6.470,18.203,-0.202,-0.206,0.004,-3.973,-1.717,-0.000,783.315,-1.262,-0.194
24104,6.470,12.830,-0.201,-0.207,0.006,-3.777,0.000,4.120,786.859,-0.846,0.000
24105,6.470,20.835,-0.203,-0.208,0.005,-3.581,-2.060,-8.240,790.219,-1.302,-0.233
24106,6.360,17.874,-0.203,-0.209,0.005,-3.384,-1.030,-0.000,793.396,-1.056,-0.114
24107,6.470,14.913,-0.202,-0.210,0.007,-3.186,0.000,4.120,796.388,-0.829,0.000
24108,6.470,22.699,-0.203,-0.211,0.007,-2.987,-2.060,-4.120,799.194,-1.183,-0.233
24109,6.579,16.339,-0.203,-0.212,0.008,-2.787,0.000,-0.000,801.814,-0.795,0.000
24110,6.689,16.997,-0.203,-0.212,0.008,-2.587,0.000,-1.373,804.246,-0.767,0.000
24111,6.689,21.164,-0.203,-0.213,0.009,-2.386,-1.030,1.373,806.490,-0.881,-0.120
24112,7.018,14.584,-0.202,-0.213,0.011,-2.185,1.030,4.120,808.545,-0.556,0.126
24113,7.018,18.971,-0.203,-0.214,0.010,-1.983,0.000,-4.120,810.411,-0.657,0.000
24114,7.237,12.281,-0.201,-0.214,0.013,-1.781,2.060,6.866,812.087,-0.382,0.260
24115,7.237,16.558,-0.202,-0.215,0.012,-1.578,1.030,-2.747,813.573,-0.456,0.130
24116,7.347,20.835,-0.202,-0.215,0.013,-1.374,0.000,-0.000,814.867,-0.500,0.000
24117,7.457,14.255,-0.201,-0.215,0.014,-1.171,2.060,4.120,815.970,-0.291,0.268
24118,7.457,28.182,-0.203,-0.216,0.013,-0.967,-1.717,-8.240,816.881,-0.476,-0.223
24119,7.566,22.808,-0.202,-0.216,0.014,-0.763,0.000,4.120,817.600,-0.304,0.000
24120,7.566,19.848,-0.201,-0.216,0.015,-0.559,1.030,4.120,818.126,-0.194,0.136
24121,7.566,24.015,-0.201,-0.216,0.015,-0.354,0.000,-0.000,818.459,-0.148,0.000
24122,8.005,17.655,-0.201,-0.216,0.015,-0.150,2.060,-0.000,818.599,-0.046,0.288
24123,8.444,19.409,-0.200,-0.216,0.016,0.055,1.717,2.747,818.545,0.019,0.253
24124,8.663,19.957,-0.199,-0.216,0.017,0.260,1.717,4.120,818.298,0.090,0.260
24125,8.882,16.997,-0.198,-0.216,0.018,0.464,2.747,4.120,817.858,0.138,0.426
24126,9.101,15.242,-0.197,-0.216,0.019,0.669,3.433,2.747,817.223,0.178,0.545
24127,9.211,18.313,-0.197,-0.216,0.019,0.873,2.747,0.000,816.396,0.279,0.442
24128,9.211,17.545,-0.196,-0.216,0.020,1.077,3.090,5.493,815.374,0.330,0.497
24129,9.211,21.822,-0.196,-0.215,0.020,1.281,2.060,-0.000,814.159,0.488,0.331
24130,9.101,21.164,-0.195,-0.215,0.020,1.484,2.403,4.120,812.750,0.548,0.382
24131,9.211,15.681,-0.193,-0.215,0.022,1.688,4.120,6.866,811.149,0.462,0.662
24132,9.321,22.260,-0.194,-0.214,0.021,1.891,2.403,-1.373,809.354,0.735,0.391
24133,9.430,21.822,-0.193,-0.214,0.021,2.093,2.747,1.373,807.366,0.797,0.452
24134,9.540,25.989,-0.193,-0.213,0.020,2.295,1.717,-0.000,805.186,1.041,0.286
24135,9.759,25.221,-0.191,-0.212,0.022,2.496,2.060,8.240,802.814,1.099,0.351
24136,9.979,21.054,-0.190,-0.212,0.022,2.697,3.433,4.120,800.250,0.991,0.598
24137,10.308,22.918,-0.190,-0.211,0.022,2.897,3.090,0.000,797.495,1.159,0.556
24138,10.746,18.751,-0.189,-0.210,0.022,3.097,4.463,5.493,794.549,1.014,0.837
24139,10.966,26.427,-0.189,-0.210,0.022,3.296,2.403,-0.000,791.413,1.520,0.460
24140,11.185,25.769,-0.187,-0.209,0.022,3.494,2.747,5.493,788.088,1.571,0.536
24141,11.404,22.808,-0.186,-0.208,0.022,3.691,3.777,4.120,784.573,1.469,0.752
24142,11.514,28.182,-0.186,-0.207,0.021,3.887,2.403,-0.000,780.870,1.912,0.483
24143,11.843,17.764,-0.183,-0.206,0.024,4.083,5.493,12.360,776.979,1.266,1.135
24144,12.062,20.725,-0.183,-0.205,0.023,4.277,4.807,2.747,772.902,1.547,1.012
24145,12.391,23.686,-0.182,-0.204,0.023,4.471,4.120,1.373,768.639,1.848,0.891
24146,12.610,19.519,-0.181,-0.203,0.023,4.663,5.493,5.493,764.190,1.589,1.209
24147,12.720,26.975,-0.180,-0.201,0.023,4.855,3.433,4.120,759.558,2.286,0.762
24148,12.501,18.971,-0.177,-0.200,0.025,5.045,5.836,12.360,754.742,1.670,1.273
24149,12.610,18.422,-0.176,-0.199,0.024,5.234,6.180,2.747,749.743,1.683,1.360
24150,12.610,23.795,-0.176,-0.198,0.023,5.422,4.807,0.000,744.564,2.252,1.058
24151,12.830,14.475,-0.172,-0.196,0.025,5.608,7.553,15.106,739.204,1.417,1.691
24152,12.830,28.182,-0.173,-0.195,0.023,5.793,3.777,-2.747,733.666,2.849,0.846
24153,12.830,28.730,-0.172,-0.193,0.022,5.977,3.777,2.747,727.949,2.997,0.846
24154,12.610,20.835,-0.170,-0.192,0.023,6.159,6.180,9.613,722.056,2.240,1.360
24155,12.501,28.182,-0.168,-0.190,0.024,6.340,4.120,6.866,715.988,3.119,0.899
24156,12.610,24.015,-0.168,-0.189,0.023,6.520,5.493,2.747,709.745,2.733,1.209
24157,12.939,18.422,-0.165,-0.187,0.023,6.698,7.210,9.613,703.330,2.153,1.628
24158,13.159,22.370,-0.164,-0.185,0.023,6.874,6.180,5.493,696.744,2.684,1.419
24159,13.268,17.874,-0.161,-0.184,0.025,7.048,7.553,12.360,689.987,2.199,1.749
24160,13.378,17.216,-0.160,-0.182,0.024,7.221,7.896,4.120,683.063,2.170,1.844
24161,13.378,19.848,-0.158,-0.180,0.024,7.393,7.210,6.866,675.971,2.561,1.683
24162,13.268,17.874,-0.156,-0.178,0.024,7.562,7.896,8.240,668.714,2.359,1.829
24163,13.049,26.537,-0.155,-0.176,0.023,7.730,5.493,2.747,661.294,3.580,1.251
24164,12.720,23.357,-0.153,-0.174,0.023,7.896,6.523,8.240,653.711,3.219,1.448
24165,12.391,23.686,-0.151,-0.172,0.023,8.060,6.523,6.866,645.968,3.332,1.411
24166,12.391,17.764,-0.148,-0.170,0.025,8.222,8.240,15.106,638.067,2.549,1.782
24167,12.501,17.106,-0.147,-0.168,0.024,8.382,8.583,4.120,630.008,2.502,1.873
24168,12.610,24.782,-0.147,-0.166,0.021,8.540,6.523,0.000,621.795,3.694,1.436
24169,12.501,14.036,-0.142,-0.164,0.024,8.696,9.613,19.226,613.428,2.130,2.097
24170,12.391,23.795,-0.141,-0.162,0.023,8.850,6.866,4.120,604.910,3.675,1.485
24171,12.281,19.299,-0.138,-0.159,0.023,9.002,8.240,9.613,596.243,3.032,1.766
24172,12.062,13.707,-0.137,-0.157,0.023,9.151,9.956,6.866,587.428,2.189,2.096
24173,11.843,18.422,-0.133,-0.155,0.024,9.299,8.583,13.733,578.468,2.990,1.774
24174,11.733,22.480,-0.133,-0.152,0.022,9.444,7.553,0.000,569.364,3.705,1.547
24175,11.624,20.286,-0.130,-0.150,0.022,9.587,8.240,12.360,560.119,3.394,1.672
24176,11.295,26.646,-0.130,-0.148,0.020,9.727,6.523,0.000,550.735,4.524,1.286
24177,10.966,26.646,-0.127,-0.145,0.021,9.866,6.523,13.733,541.213,4.588,1.248
24178,10.746,18.642,-0.124,-0.143,0.021,10.002,8.926,9.613,531.557,3.254,1.674
24179,10.746,17.435,-0.121,-0.140,0.022,10.135,9.270,13.733,521.769,3.084,1.739
24180,10.746,9.321,-0.118,-0.138,0.022,10.266,11.673,9.613,511.849,1.670,2.189
24181,10.746,19.080,-0.118,-0.135,0.020,10.395,8.926,2.747,501.802,3.462,1.674
24182,10.637,14.365,-0.114,-0.132,0.021,10.521,10.300,15.106,491.629,2.638,1.912
24183,10.308,17.984,-0.112,-0.130,0.021,10.645,9.270,9.613,481.333,3.341,1.668
24184,9.869,13.159,-0.108,-0.127,0.022,10.766,10.643,15.106,470.915,2.473,1.833
24185,9.430,6.141,-0.105,-0.124,0.022,10.884,12.703,10.986,460.379,1.167,2.091
24186,9.211,15.790,-0.104,-0.122,0.020,11.000,9.956,4.120,449.727,3.032,1.601
24187,8.992,9.759,-0.100,-0.119,0.022,11.113,11.673,16.479,438.961,1.893,1.832
24188,8.663,16.997,-0.098,-0.116,0.021,11.224,9.613,6.866,428.084,3.330,1.453
24189,8.334,23.137,-0.097,-0.113,0.019,11.332,7.896,4.120,417.098,4.576,1.149
24190,7.786,14.804,-0.094,-0.110,0.020,11.437,10.300,13.733,406.006,2.955,1.400
24191,7.457,14.584,-0.090,-0.108,0.021,11.539,10.300,16.479,394.811,2.937,1.340
24192,7.128,14.694,-0.088,-0.105,0.020,11.638,10.300,6.866,383.515,2.985,1.281
24193,7.018,7.676,-0.085,-0.102,0.020,11.735,12.360,12.360,372.121,1.572,1.514
24194,6.689,9.979,-0.082,-0.099,0.020,11.829,11.673,10.986,360.632,2.060,1.363
24195,6.360,18.203,-0.080,-0.096,0.019,11.920,9.270,6.866,349.049,3.787,1.029
24196,6.141,17.106,-0.078,-0.093,0.018,12.008,9.613,8.240,337.377,3.585,1.030
24197,5.702,14.584,-0.075,-0.090,0.018,12.093,10.300,15.106,325.617,3.078,1.025
24198,5.373,13.268,-0.071,-0.087,0.018,12.175,10.643,12.360,313.773,2.820,0.998
24199,5.044,-0.110,-0.066,-0.084,0.021,12.254,14.420,21.973,301.848,-0.023,1.269
24200,4.715,1.097,-0.064,-0.081,0.020,12.331,14.076,6.866,289.843,0.236,1.158
24201,4.386,4.496,-0.061,-0.078,0.019,12.404,13.046,10.986,277.763,0.973,0.999
24202,4.057,4.277,-0.058,-0.075,0.019,12.474,13.046,12.360,265.609,0.931,0.924
24203,3.619,9.869,-0.055,-0.071,0.020,12.542,11.330,15.106,253.385,2.160,0.716
24204,3.290,6.250,-0.052,-0.068,0.020,12.606,12.360,10.986,241.094,1.375,0.710
24205,2.851,7.347,-0.049,-0.065,0.019,12.667,12.016,9.613,228.739,1.624,0.598
24206,2.412,-0.110,-0.044,-0.062,0.021,12.725,14.076,20.599,216.323,-0.024,0.593
24207,1.974,0.658,-0.041,-0.059,0.021,12.780,13.733,13.733,203.848,0.147,0.473
24208,1.754,1.645,-0.038,-0.056,0.020,12.832,13.390,9.613,191.317,0.368,0.410
24209,1.426,-1.974,-0.035,-0.052,0.020,12.880,14.420,13.733,178.735,-0.444,0.359
24210,1.097,0.987,-0.031,-0.049,0.021,12.926,13.390,16.479,166.103,0.223,0.256
24211,0.877,1.864,-0.028,-0.046,0.021,12.968,13.046,12.360,153.424,0.422,0.200
24212,0.548,-3.070,-0.024,-0.043,0.022,13.008,14.420,15.106,140.703,-0.697,0.138
24213,0.329,-4.715,-0.020,-0.039,0.022,13.044,14.763,15.106,127.941,-1.073,0.085
24214,0.110,-0.219,-0.018,-0.036,0.022,13.076,13.390,10.986,115.143,-0.050,0.026
24215,0.000,-0.548,-0.014,-0.033,0.022,13.106,13.390,12.360,102.310,-0.125,0.000
24216,-0.219,1.426,-0.011,-0.030,0.021,13.133,12.703,12.360,89.447,0.327,-0.049
24217,-0.329,-1.426,-0.007,-0.026,0.023,13.156,13.390,17.853,76.556,-0.327,-0.077
24218,-0.439,4.386,-0.006,-0.023,0.020,13.176,11.673,4.120,63.640,1.009,-0.089
24219,-0.548,1.535,-0.002,-0.020,0.021,13.193,12.360,15.106,50.703,0.353,-0.118
24220,-0.548,-8.553,0.004,-0.016,0.023,13.206,15.106,23.346,37.748,-1.971,-0.145
24221,-0.658,-4.277,0.007,-0.013,0.023,13.216,13.733,12.360,24.778,-0.986,-0.158
24222,-0.658,-14.036,0.011,-0.010,0.024,13.224,16.479,15.106,11.795,-3.239,-0.189
24223,-0.658,-8.444,0.013,-0.006,0.022,13.227,14.763,8.240,-1.196,-1.949,-0.170
24224,-0.658,-6.908,0.018,-0.003,0.024,13.228,14.076,20.599,-14.192,-1.595,-0.162
24225,-0.658,-4.825,0.020,0.000,0.023,13.225,13.390,9.613,-27.191,-1.114,-0.154
24226,-0.548,-4.167,0.024,0.003,0.024,13.219,13.046,13.733,-40.189,-0.961,-0.125
24227,-0.439,-11.733,0.028,0.007,0.024,13.210,15.106,16.479,-53.184,-2.705,-0.116
24228,-0.219,-5.154,0.031,0.010,0.024,13.198,13.046,12.360,-66.170,-1.187,-0.050
24229,-0.110,-16.558,0.036,0.013,0.026,13.182,16.136,21.973,-79.147,-3.810,-0.031
24230,0.000,-15.900,0.039,0.017,0.026,13.163,15.793,12.360,-92.110,-3.653,0.000
24231,0.110,-8.005,0.041,0.020,0.025,13.141,13.390,6.866,-105.056,-1.836,0.026
24232,0.219,-15.790,0.046,0.023,0.026,13.116,15.450,20.599,-117.982,-3.615,0.059
24233,0.329,-10.637,0.050,0.027,0.027,13.087,13.733,15.106,-130.884,-2.430,0.079
24234,0.329,-8.663,0.053,0.030,0.026,13.055,13.046,9.613,-143.760,-1.974,0.075
24235,0.439,-24.892,0.059,0.033,0.029,13.020,17.509,24.719,-156.607,-5.657,0.134
24236,0.548,-8.663,0.059,0.036,0.026,12.982,12.703,1.373,-169.421,-1.963,0.122
24237,0.658,-6.799,0.062,0.040,0.026,12.940,12.016,12.360,-182.198,-1.536,0.138
24238,0.658,-12.172,0.066,0.043,0.026,12.896,13.390,15.106,-194.937,-2.740,0.154
24239,0.768,0.110,0.068,0.046,0.026,12.848,9.613,9.613,-207.633,0.025,0.129
24240,0.768,-15.900,0.073,0.049,0.027,12.797,14.076,19.226,-220.283,-3.551,0.189
24241,0.768,-18.971,0.077,0.052,0.028,12.743,14.763,15.106,-232.885,-4.219,0.198
24242,0.877,-20.835,0.081,0.056,0.029,12.685,15.106,16.479,-245.435,-4.613,0.231
24243,0.987,-27.524,0.085,0.059,0.030,12.625,16.823,16.479,-257.930,-6.065,0.290
24244,0.877,-17.435,0.087,0.062,0.028,12.561,13.733,6.866,-270.366,-3.822,0.210
